#{"t_start": 1776073570.119304, "env_id": "None"}
r,l,t
-7.8,18,1420.02061
-8.1,18,1420.028636
-9.25,18,1420.036663
2.9,18,1420.04443
-8.95,18,1420.050452
-8.9,18,1420.058222
-8.6,18,1420.06625
12.5,18,1420.07402
-8.2,18,1420.082049
12.4,18,1420.089077
12.0,18,1420.102098
-8.2,18,1420.109589
12.15,18,1420.143365
3.65,18,1420.150385
-8.75,18,1420.156392
-7.75,18,1420.165691
13.2,18,1420.172586
12.1,18,1420.180595
-8.65,18,1420.213336
11.7,18,1420.223088
12.95,18,1420.230838
13.05,18,1420.236844
2.55,18,1420.244853
12.95,18,1420.252861
14.35,18,1420.260051
2.05,18,1420.268059
13.1,18,1420.304044
12.0,18,1420.310061
-9.35,18,1420.318069
12.4,18,1420.325818
-7.85,18,1420.333308
12.05,18,1420.341318
13.05,18,1420.349066
-8.6,18,1420.355073
16.25,18,1420.362822
12.0,18,1420.370312
17.45,18,1420.378321
13.45,18,1420.385071
-6.65,18,1420.392079
13.1,18,1420.399829
-8.55,18,1420.438438
13.55,18,1420.447186
2.5,18,1420.454859
-7.45,18,1420.462518
12.25,18,1420.470048
11.45,18,1420.477188
13.25,18,1420.483195
12.2,18,1420.491204
12.15,18,1420.498954
13.9,18,1420.506977
-8.7,18,1420.516012
12.9,18,1420.521575
-8.35,18,1420.531609
3.75,18,1420.539136
-7.3,18,1420.57265
14.7,18,1420.581796
-8.3,18,1420.589333
-7.5,18,1420.597081
13.15,18,1420.603088
-8.45,18,1420.610838
12.75,18,1420.618584
13.7,18,1420.626612
-9.1,18,1420.63438
13.25,18,1420.6404
12.45,18,1420.648423
11.55,18,1420.656173
-8.55,18,1420.663923
11.95,18,1420.671935
2.4,18,1420.679964
15.4,18,1420.720111
12.85,18,1420.728138
13.15,18,1420.735887
13.35,18,1420.741634
-8.6,18,1420.749642
3.5,18,1420.757666
12.05,18,1420.763691
-9.65,18,1420.773467
1.5,18,1420.779486
13.95,18,1420.787513
-8.55,18,1420.797002
12.5,18,1420.803018
13.35,18,1420.811044
-8.6,18,1420.818812
12.3,18,1420.853427
12.8,18,1420.860928
-9.05,18,1420.868675
12.7,18,1420.876684
13.0,18,1420.883693
1.9,18,1420.892725
-8.8,18,1420.900477
13.2,18,1420.908486
11.8,18,1420.914492
-8.4,18,1420.924263
3.55,18,1420.934031
12.95,18,1420.951792
-7.2,18,1420.965555
-9.05,18,1420.973582
-8.05,18,1421.008284
-6.55,18,1421.015042
-8.7,18,1421.022804
-8.65,18,1421.028811
-7.55,18,1421.03682
13.6,18,1421.04458
12.75,18,1421.054602
12.8,18,1421.062351
-8.7,18,1421.068357
13.45,18,1421.213482
1.5,18,1421.213482
-7.55,18,1421.230888
13.4,18,1421.239334
-7.7,18,1421.246502
2.05,18,1421.297971
-8.25,18,1421.325551
-7.25,18,1421.349354
12.5,18,1421.365123
-7.45,18,1421.374877
13.05,18,1421.380884
12.1,18,1421.390899
11.95,18,1421.398907
-8.65,18,1421.408399
12.05,18,1421.416407
13.8,18,1421.423893
14.05,18,1421.431641
12.35,18,1421.433644
-8.1,18,1421.449659
-5.55,18,1421.480312
2.0,18,1421.488616
12.6,18,1421.499048
-8.3,18,1421.507701
13.05,18,1421.515189
-8.45,18,1421.52294
2.3,18,1421.530427
-8.15,18,1421.538436
1.75,18,1421.544442
13.25,18,1421.551931
12.1,18,1421.555676
1.75,18,1421.564186
-8.65,18,1421.564186
3.45,18,1421.583906
12.5,18,1421.583906
2.65,18,1421.625149
-8.5,18,1421.634188
14.0,18,1421.635189
13.0,18,1421.652678
12.8,18,1421.660686
-7.1,18,1421.668694
13.2,18,1421.676703
-8.55,18,1421.68245
-7.05,18,1421.689959
12.0,18,1421.697967
12.15,18,1421.703973
14.1,18,1421.711982
-7.95,18,1421.719731
13.2,18,1421.725737
11.9,18,1421.76041
-7.6,18,1421.768582
13.45,18,1421.768582
-8.8,18,1421.784169
12.9,18,1421.784169
-8.5,18,1421.803747
-7.9,18,1421.811778
12.5,18,1421.821815
12.15,18,1421.829844
11.6,18,1421.840776
-8.5,18,1421.850796
12.7,18,1421.859764
-6.75,18,1421.868776
-8.25,18,1421.878527
14.2,18,1421.914135
13.2,18,1421.914135
13.05,18,1421.929862
-8.05,18,1421.939734
-7.7,18,1421.949516
13.75,18,1421.957548
-9.0,18,1421.963313
13.4,18,1421.963313
12.05,18,1421.977092
12.05,18,1421.984221
13.7,18,1421.998665
-8.2,18,1422.008445
-8.85,18,1422.016195
12.65,18,1422.024205
3.6,18,1422.0646
-8.25,18,1422.076489
13.2,18,1422.087445
-9.15,18,1422.095454
14.7,18,1422.103203
-8.55,18,1422.103203
13.1,18,1422.119231
-8.35,18,1422.119231
12.25,18,1422.134967
-8.9,18,1422.134967
-7.55,18,1422.157063
-8.6,18,1422.165072
12.85,18,1422.174841
13.45,18,1422.182609
-7.5,18,1422.19063
1.95,18,1422.225138
-7.3,18,1422.233572
12.7,18,1422.235572
13.3,18,1422.251363
13.15,18,1422.251363
-8.95,18,1422.267164
13.85,18,1422.275174
-8.25,18,1422.28118
12.1,18,1422.288929
13.15,18,1422.296678
11.9,18,1422.306429
3.1,18,1422.313916
-7.95,18,1422.315918
12.25,18,1422.331948
-8.05,18,1422.367761
1.7,18,1422.36876
12.1,18,1422.36876
-8.25,18,1422.385031
-6.8,18,1422.385031
-8.65,18,1422.407429
13.1,18,1422.416199
14.15,18,1422.424227
-8.8,18,1422.431996
-8.85,18,1422.440026
12.25,18,1422.447795
-8.65,18,1422.453817
11.95,18,1422.461845
2.1,18,1422.469616
-8.8,18,1422.505913
-9.15,18,1422.515083
-9.3,18,1422.523589
12.7,18,1422.531599
-8.7,18,1422.541091
-9.1,18,1422.551254
12.45,18,1422.561578
1.15,18,1422.571341
14.55,18,1422.579372
13.75,18,1422.587647
14.75,18,1422.595675
14.65,18,1422.606402
-8.7,18,1422.615264
12.15,18,1422.624536
12.5,18,1422.659415
16.95,18,1422.66767
2.75,18,1422.673239
12.05,18,1422.673239
-9.05,18,1422.691359
-8.1,18,1422.701397
-6.65,18,1422.709162
13.45,18,1422.718652
-8.5,18,1422.725662
12.4,18,1422.734464
13.0,18,1422.734464
14.05,18,1422.734464
-8.45,18,1422.756135
14.35,18,1422.764143
13.95,18,1422.796829
-8.95,18,1422.804955
-8.45,18,1422.814428
3.8,18,1422.822436
12.4,18,1422.830185
1.65,18,1422.838194
-9.15,18,1422.848203
12.9,18,1422.855123
-8.65,18,1422.863131
-8.05,18,1422.872882
-7.65,18,1422.880369
-8.9,18,1422.887878
2.9,18,1422.895885
15.1,18,1422.903907
12.2,18,1422.909927
12.7,18,1422.944252
13.25,18,1422.950344
12.05,18,1422.950344
11.9,18,1422.966095
-5.6,18,1422.966095
13.1,18,1422.984079
14.3,18,1422.9861
-7.35,18,1423.000147
-8.4,18,1423.013939
12.5,18,1423.013939
13.65,18,1423.013939
1.75,18,1423.038167
13.35,18,1423.049703
2.5,18,1423.057711
-8.55,18,1423.102182
12.25,18,1423.102182
11.95,18,1423.117911
14.45,18,1423.127941
12.8,18,1423.135691
-8.2,18,1423.145183
-8.15,18,1423.155215
11.9,18,1423.161236
-8.05,18,1423.169004
-7.15,18,1423.175025
1.65,18,1423.184802
13.9,18,1423.192332
-8.0,18,1423.197588
-7.45,18,1423.212096
14.3,18,1423.248221
13.0,18,1423.25576
12.9,18,1423.259756
14.65,18,1423.259756
-7.3,18,1423.275538
-8.15,18,1423.286312
1.7,18,1423.291335
3.65,18,1423.291335
-8.85,18,1423.307437
12.4,18,1423.307437
-8.7,18,1423.327385
-8.7,18,1423.335416
11.75,18,1423.345191
-8.05,18,1423.35322
-8.65,18,1423.388778
-8.9,18,1423.392778
15.3,18,1423.392778
-7.7,18,1423.412522
-7.8,18,1423.422563
13.95,18,1423.432345
1.7,18,1423.440114
-8.0,18,1423.447864
-9.15,18,1423.455353
-8.6,18,1423.465105
15.25,18,1423.474595
2.9,18,1423.482604
-8.3,18,1423.488611
12.45,18,1423.488611
12.8,18,1423.502624
12.0,18,1423.549099
13.3,18,1423.549099
12.6,18,1423.566124
12.4,18,1423.574132
-8.4,18,1423.583884
12.15,18,1423.593897
13.6,18,1423.601645
-7.9,18,1423.609394
12.0,18,1423.615141
13.4,18,1423.624892
12.1,18,1423.624892
-8.4,18,1423.638902
-8.3,18,1423.64691
13.15,18,1423.654398
14.95,18,1423.71287
-8.65,18,1423.721882
-7.4,18,1423.729632
15.0,18,1423.739643
12.75,18,1423.749135
-8.2,18,1423.756884
12.35,18,1423.768377
11.6,18,1423.776386
13.8,18,1423.784395
11.7,18,1423.792905
-8.25,18,1423.804415
-7.3,18,1423.814186
-7.6,18,1423.824222
-7.75,18,1423.833753
12.3,18,1423.875541
14.1,18,1423.882665
-7.4,18,1423.887204
1.55,18,1423.89946
12.35,18,1423.903465
13.85,18,1423.915133
-7.2,18,1423.915133
-7.75,18,1423.936541
12.3,18,1423.936541
12.2,18,1423.954561
13.4,18,1423.962311
13.0,18,1423.972324
13.35,18,1423.982076
-8.25,18,1423.99309
-7.6,18,1424.033918
15.3,18,1424.041392
14.6,18,1424.050979
11.95,18,1424.060992
12.5,18,1424.069
12.95,18,1424.076749
-7.65,18,1424.084236
13.6,18,1424.092748
-8.5,18,1424.100758
12.05,18,1424.11025
-8.2,18,1424.122001
-8.6,18,1424.12975
-8.2,18,1424.13976
-8.55,18,1424.147509
13.3,18,1424.189588
14.45,18,1424.198971
14.2,18,1424.198971
-8.45,18,1424.366613
2.05,18,1424.375374
-8.45,18,1424.384403
-8.55,18,1424.39297
-8.45,18,1424.39297
-6.5,18,1424.408751
1.7,18,1424.408751
12.7,18,1424.424865
-8.5,18,1424.424865
12.55,18,1424.440903
13.05,18,1424.440903
-8.3,18,1424.440903
-8.75,18,1424.485452
-6.9,18,1424.493702
11.8,18,1424.505293
-7.4,18,1424.515063
11.9,18,1424.521084
-7.35,18,1424.528853
12.45,18,1424.538884
13.5,18,1424.548661
12.3,18,1424.556689
-8.1,18,1424.56561
12.95,18,1424.575646
14.8,18,1424.575646
12.1,18,1424.591413
13.15,18,1424.599423
-8.55,18,1424.636094
15.0,18,1424.644547
13.3,18,1424.647548
14.75,18,1424.66324
1.6,18,1424.672604
12.05,18,1424.681356
13.05,18,1424.689865
-7.2,18,1424.699376
1.45,18,1424.707384
-9.55,18,1424.715134
12.5,18,1424.715134
13.05,18,1424.727217
-8.1,18,1424.742872
-8.35,18,1424.755662
14.9,18,1424.794896
-7.1,18,1424.803946
-8.1,18,1424.814611
12.95,18,1424.823857
13.3,18,1424.831886
-6.75,18,1424.841923
15.15,18,1424.849695
2.0,18,1424.857724
12.0,18,1424.864022
2.75,18,1424.866029
13.25,18,1424.877135
14.95,18,1424.888301
14.3,18,1424.892828
13.3,18,1424.892828
12.45,18,1424.93894
13.95,18,1424.943938
13.2,18,1424.943938
-8.2,18,1424.965875
-9.0,18,1424.975655
13.5,18,1424.985698
-8.55,18,1424.995746
11.7,18,1425.005785
14.9,18,1425.013558
-7.7,18,1425.023337
15.35,18,1425.033104
-8.05,18,1425.041132
-8.4,18,1425.05117
12.55,18,1425.060948
12.15,18,1425.070724
-8.4,18,1425.105606
14.55,18,1425.112763
-7.15,18,1425.122775
3.5,18,1425.130784
12.95,18,1425.138533
15.8,18,1425.145757
12.6,18,1425.149502
1.9,18,1425.154511
-8.8,18,1425.167684
12.1,18,1425.173691
1.7,18,1425.181699
-8.5,18,1425.187948
-9.0,18,1425.195437
12.15,18,1425.201511
12.95,18,1425.236301
12.25,18,1425.242278
14.4,18,1425.249991
13.55,18,1425.257741
14.25,18,1425.265229
14.25,18,1425.272713
-8.65,18,1425.281521
1.5,18,1425.28803
12.1,18,1425.295779
-8.5,18,1425.303788
-7.7,18,1425.309535
-8.4,18,1425.315281
-7.95,18,1425.325363
12.75,18,1425.335114
2.8,18,1425.372466
13.95,18,1425.374468
12.8,18,1425.3901
-6.9,18,1425.3901
12.15,18,1425.405739
-8.35,18,1425.405739
13.65,18,1425.426806
-8.4,18,1425.436842
13.15,18,1425.444872
-8.3,18,1425.454652
12.1,18,1425.46469
12.95,18,1425.468307
-8.65,18,1425.468307
12.15,18,1425.488247
2.0,18,1425.520694
-7.25,18,1425.532917
14.65,18,1425.537917
-8.7,18,1425.537917
14.0,18,1425.553614
12.15,18,1425.561624
-8.0,18,1425.569373
13.3,18,1425.57538
1.95,18,1425.583389
-8.95,18,1425.588202
12.25,18,1425.588202
15.85,18,1425.60121
-8.1,18,1425.60121
-9.25,18,1425.61686
-9.25,18,1425.655155
13.85,18,1425.664179
-8.3,18,1425.671289
-8.9,18,1425.671289
-7.7,18,1425.69251
14.65,18,1425.700537
14.3,18,1425.710574
-7.4,18,1425.71935
11.8,18,1425.728308
14.65,18,1425.736079
13.15,18,1425.7421
-6.5,18,1425.74987
-8.4,18,1425.757898
-8.8,18,1425.765669
12.4,18,1425.765669
12.1,18,1425.807328
12.75,18,1425.81654
-8.4,18,1425.81654
12.4,18,1425.834379
2.3,18,1425.844133
1.85,18,1425.854145
-8.9,18,1425.863897
-8.1,18,1425.875652
13.95,18,1425.883672
-8.3,18,1425.888778
13.25,18,1425.901062
-8.55,18,1425.908549
-8.15,18,1425.914555
13.0,18,1425.922042
-7.65,18,1425.957271
-8.35,18,1425.96227
15.15,18,1425.96227
13.15,18,1425.984014
13.8,18,1425.994056
-8.45,18,1426.002088
-8.6,18,1426.011868
-7.6,18,1426.021906
12.05,18,1426.031687
13.1,18,1426.041468
14.0,18,1426.05122
-7.1,18,1426.061231
-8.0,18,1426.06924
13.35,18,1426.078643
-8.75,18,1426.113302
-8.25,18,1426.122678
12.7,18,1426.130458
14.2,18,1426.14047
12.95,18,1426.14822
13.8,18,1426.155708
-8.6,18,1426.163717
-8.5,18,1426.171465
15.05,18,1426.177209
-8.85,18,1426.184958
12.85,18,1426.191463
12.95,18,1426.201215
2.0,18,1426.208963
-8.0,18,1426.216971
13.9,18,1426.252906
1.7,18,1426.265273
13.0,18,1426.273734
13.9,18,1426.275473
11.6,18,1426.289608
-8.5,18,1426.291354
13.65,18,1426.291354
13.85,18,1426.312845
2.2,18,1426.318851
-7.75,18,1426.32686
-8.55,18,1426.33687
1.25,18,1426.346621
-9.05,18,1426.35611
-9.15,18,1426.363858
-7.2,18,1426.373607
2.85,18,1426.408552
-9.05,18,1426.416017
-7.65,18,1426.417018
-8.85,18,1426.43275
12.25,18,1426.440779
12.45,18,1426.449769
12.25,18,1426.459807
12.5,18,1426.467817
-7.35,18,1426.473823
-7.7,18,1426.481572
13.35,18,1426.489581
12.4,18,1426.497331
-8.9,18,1426.506559
-8.25,18,1426.511438
13.5,18,1426.54995
1.95,18,1426.565655
-8.75,18,1426.575692
2.0,18,1426.583111
-8.6,18,1426.595664
-8.65,18,1426.603437
-8.15,18,1426.613219
13.0,18,1426.623255
13.6,18,1426.633012
12.75,18,1426.641021
-8.2,18,1426.644765
-8.35,18,1426.644765
3.2,18,1426.664421
11.95,18,1426.671908
-9.3,18,1426.70758
13.2,18,1426.713603
13.6,18,1426.713603
14.5,18,1426.733314
-8.4,18,1426.741323
12.25,18,1426.749072
11.7,18,1426.759082
14.6,18,1426.768834
-8.7,18,1426.776583
2.9,18,1426.784333
-8.1,18,1426.792417
14.05,18,1426.792417
-8.15,18,1426.808055
2.7,18,1426.808055
11.95,18,1426.849636
12.1,18,1426.86531
-8.6,18,1426.86531
-8.75,18,1426.881034
-8.55,18,1426.890048
-8.15,18,1426.899059
-7.7,18,1426.906808
13.55,18,1426.912814
12.1,18,1426.912814
-8.15,18,1426.930008
2.85,18,1426.937759
12.45,18,1426.948926
13.0,18,1426.955984
2.05,18,1426.963597
-8.8,18,1427.002376
13.9,18,1427.010578
-8.45,18,1427.012142
-6.3,18,1427.012142
13.4,18,1427.034325
-8.45,18,1427.042355
13.45,18,1427.042355
12.45,18,1427.058337
-8.5,18,1427.070456
-8.5,18,1427.08024
-8.35,18,1427.090279
3.45,18,1427.094285
-8.75,18,1427.106052
-8.5,18,1427.106052
-7.95,18,1427.121712
-9.1,18,1427.165215
-7.35,18,1427.168214
12.5,18,1427.168214
-8.3,18,1427.187924
-7.55,18,1427.196173
12.95,18,1427.205666
13.05,18,1427.215676
-8.25,18,1427.223424
-8.55,18,1427.231432
13.75,18,1427.371603
14.25,18,1427.388896
12.9,18,1427.392998
12.4,18,1427.404456
12.85,18,1427.410586
13.4,18,1427.447381
13.2,18,1427.447381
12.25,18,1427.46325
1.9,18,1427.480965
13.6,18,1427.488995
13.35,18,1427.49876
-9.0,18,1427.504507
-8.55,18,1427.512518
-8.35,18,1427.524014
13.05,18,1427.53603
14.2,18,1427.545782
1.55,18,1427.553009
12.0,18,1427.563502
1.9,18,1427.565504
11.7,18,1427.603409
13.65,18,1427.61046
11.85,18,1427.61046
-7.25,18,1427.62619
-8.3,18,1427.62619
13.6,18,1427.64395
-7.75,18,1427.653989
12.15,18,1427.665754
13.0,18,1427.675246
12.3,18,1427.683254
1.9,18,1427.69085
12.7,18,1427.69085
-6.5,18,1427.709144
12.55,18,1427.719155
-7.4,18,1427.749826
12.35,18,1427.761925
2.3,18,1427.768156
-8.1,18,1427.768156
2.75,18,1427.78386
13.4,18,1427.79592
1.7,18,1427.805673
-7.45,18,1427.813681
12.1,18,1427.82143
-8.45,18,1427.829438
12.05,18,1427.836925
-7.45,18,1427.842931
-8.65,18,1427.85068
12.4,18,1427.858428
14.7,18,1427.864175
1.85,18,1427.901439
12.25,18,1427.901439
12.5,18,1427.917173
-8.25,18,1427.917173
14.6,18,1427.932839
-7.65,18,1427.942876
13.8,18,1427.954647
12.35,18,1427.964399
16.25,18,1427.972407
-8.25,18,1427.980156
13.75,18,1427.986163
12.45,18,1427.9958
-8.9,18,1427.9958
-8.5,18,1428.014136
13.9,18,1428.052908
12.25,18,1428.058968
11.85,18,1428.058968
14.3,18,1428.078336
13.85,18,1428.088349
-8.25,18,1428.095599
-7.4,18,1428.10509
14.15,18,1428.1141
1.65,18,1428.119847
13.95,18,1428.127333
-8.65,18,1428.135082
-7.55,18,1428.145184
12.0,18,1428.153192
-7.4,18,1428.1612
13.25,18,1428.200264
12.7,18,1428.209558
-8.25,18,1428.210557
-8.45,18,1428.228307
14.8,18,1428.228307
2.85,18,1428.246278
-7.2,18,1428.254287
-8.8,18,1428.26378
-8.45,18,1428.271002
-8.7,18,1428.280012
-8.05,18,1428.285759
-6.55,18,1428.295841
2.7,18,1428.303328
1.8,18,1428.313079
13.8,18,1428.344492
-9.0,18,1428.35
-8.0,18,1428.36314
13.6,18,1428.368143
-8.45,18,1428.368143
-9.2,18,1428.385828
-8.95,18,1428.393838
-8.45,18,1428.401587
12.1,18,1428.411339
-8.3,18,1428.418827
-8.75,18,1428.426576
13.25,18,1428.433458
-7.15,18,1428.435461
-7.9,18,1428.452477
1.7,18,1428.483625
-7.4,18,1428.494664
-9.3,18,1428.501595
-7.05,18,1428.501595
13.2,18,1428.521085
12.95,18,1428.530837
-8.6,18,1428.541043
-8.05,18,1428.549743
13.05,18,1428.555891
11.75,18,1428.555891
12.05,18,1428.571077
13.2,18,1428.571077
14.5,18,1428.586964
13.8,18,1428.59253
-8.35,18,1428.603051
13.5,18,1428.643638
-8.55,18,1428.650758
12.1,18,1428.659363
12.35,18,1428.659363
-7.55,18,1428.675884
12.95,18,1428.684123
-9.0,18,1428.692474
-8.75,18,1428.692474
-8.4,18,1428.704496
15.2,18,1428.704496
-7.65,18,1428.724292
12.35,18,1428.732323
-6.05,18,1428.742105
-8.75,18,1428.751871
12.45,18,1428.789379
-8.2,18,1428.792378
-7.35,18,1428.792378
2.05,18,1428.80808
12.6,18,1428.823773
12.2,18,1428.833785
-7.9,18,1428.841533
14.75,18,1428.849542
-8.55,18,1428.855289
14.6,18,1428.855289
-7.95,18,1428.871009
13.0,18,1428.871009
-8.2,18,1428.892275
11.9,18,1428.904324
14.95,18,1428.938608
15.1,18,1428.947683
12.75,18,1428.949687
15.15,18,1428.949687
13.1,18,1428.971406
14.2,18,1428.98119
12.2,18,1428.99123
13.45,18,1428.998755
15.05,18,1429.004502
-6.45,18,1429.014485
-8.2,18,1429.020493
-8.25,18,1429.029984
14.25,18,1429.037994
-8.15,18,1429.045744
13.95,18,1429.08387
-8.15,18,1429.096143
15.1,18,1429.10428
12.35,18,1429.114292
12.25,18,1429.122836
-8.2,18,1429.131716
1.45,18,1429.140113
-8.2,18,1429.148123
11.55,18,1429.15387
13.1,18,1429.161878
15.45,18,1429.169365
12.35,18,1429.179376
1.9,18,1429.188426
14.0,18,1429.196962
12.65,18,1429.207541
13.25,18,1429.241179
12.15,18,1429.241179
-8.8,18,1429.260847
-8.1,18,1429.270858
-8.1,18,1429.278608
12.1,18,1429.28836
14.05,18,1429.29687
14.45,18,1429.304357
-7.75,18,1429.304357
-8.3,18,1429.304357
2.1,18,1429.328091
13.75,18,1429.335864
14.65,18,1429.345903
12.4,18,1429.355677
16.85,18,1429.392885
1.8,18,1429.398893
11.8,18,1429.398893
13.35,18,1429.420676
-6.95,18,1429.428708
-7.25,18,1429.438212
12.25,18,1429.445958
2.65,18,1429.453967
-8.7,18,1429.463853
13.25,18,1429.471341
-6.75,18,1429.47809
14.25,18,1429.486099
-6.8,18,1429.494109
12.95,18,1429.496111
-6.15,18,1429.534196
-9.05,18,1429.544708
-8.55,18,1429.549706
14.2,18,1429.549706
-7.45,18,1429.57138
-8.5,18,1429.579388
-6.85,18,1429.587139
15.05,18,1429.593145
11.85,18,1429.602637
14.8,18,1429.604639
-7.55,18,1429.612711
13.5,18,1429.612711
12.3,18,1429.628372
12.0,18,1429.628372
-6.15,18,1429.676947
-8.6,18,1429.683187
13.6,18,1429.683187
1.8,18,1429.701059
-8.2,18,1429.70909
-7.25,18,1429.718871
1.8,18,1429.728899
-8.7,18,1429.73865
-8.35,18,1429.744656
12.6,18,1429.754408
-8.4,18,1429.762059
-7.55,18,1429.762059
11.9,18,1429.777724
13.6,18,1429.777724
-8.15,18,1429.81732
16.25,18,1429.822509
15.6,18,1429.834773
13.1,18,1429.840786
14.15,18,1429.840786
11.8,18,1429.856527
13.1,18,1429.856527
-9.05,18,1429.874515
-6.95,18,1429.882545
-9.05,18,1429.893337
-8.35,18,1429.901371
13.5,18,1429.910398
-8.55,18,1429.918407
-7.45,18,1429.926158
12.45,18,1429.933645
12.3,18,1429.964184
12.55,18,1429.971091
-8.25,18,1429.979412
-8.8,18,1429.985419
11.55,18,1429.993464
-8.55,18,1429.993464
-7.6,18,1430.005476
12.25,18,1430.005476
-9.5,18,1430.022283
-8.95,18,1430.022283
1.6,18,1430.044124
3.8,18,1430.054131
2.8,18,1430.062333
-8.65,18,1430.072371
15.9,18,1430.109321
12.2,18,1430.11332
13.6,18,1430.11332
13.9,18,1430.129045
-7.4,18,1430.129045
1.8,18,1430.144784
-8.5,18,1430.152795
12.1,18,1430.160285
14.7,18,1430.168035
-8.4,18,1430.175784
12.75,18,1430.181651
-7.55,18,1430.189659
1.95,18,1430.197909
-7.2,18,1430.205135
13.15,18,1430.242817
-7.5,18,1430.246817
13.95,18,1430.246817
1.9,18,1430.40639
14.0,18,1430.414399
13.6,18,1430.423482
-8.9,18,1430.432462
13.25,18,1430.441219
-8.3,18,1430.441219
14.3,18,1430.457105
-8.5,18,1430.457105
13.9,18,1430.473098
1.8,18,1430.473098
-8.25,18,1430.489042
1.7,18,1430.521483
12.9,18,1430.525483
13.5,18,1430.525483
1.7,18,1430.541184
-8.1,18,1430.556947
-8.3,18,1430.564727
2.15,18,1430.572477
11.85,18,1430.582489
2.75,18,1430.590238
15.2,18,1430.598248
-7.65,18,1430.603995
13.6,18,1430.603995
-8.5,18,1430.619637
1.8,18,1430.619637
11.35,18,1430.643309
12.5,18,1430.6778
14.7,18,1430.68622
13.3,18,1430.694475
-8.15,18,1430.694475
-6.65,18,1430.710965
-8.9,18,1430.718991
1.7,18,1430.728774
13.9,18,1430.736818
-9.0,18,1430.736818
-8.2,18,1430.75246
-8.45,18,1430.75246
-7.95,18,1430.75246
-7.55,18,1430.775608
-9.15,18,1430.785621
12.15,18,1430.821653
-8.55,18,1430.822653
12.25,18,1430.838378
-9.0,18,1430.838378
-9.15,18,1430.85806
-8.3,18,1430.86581
12.7,18,1430.87382
-8.7,18,1430.881829
-8.05,18,1430.885575
3.35,18,1430.894599
12.45,18,1430.905704
13.3,18,1430.915717
-8.4,18,1430.923466
12.3,18,1430.933219
-7.4,18,1430.968813
3.75,18,1430.977457
13.1,18,1430.985467
-8.35,18,1430.991631
14.2,18,1430.998382
-8.55,18,1431.007393
13.15,18,1431.015403
13.6,18,1431.021434
12.0,18,1431.021434
14.7,18,1431.037076
12.1,18,1431.044973
-7.25,18,1431.054726
2.4,18,1431.061951
13.1,18,1431.069961
-8.15,18,1431.107814
2.9,18,1431.113499
12.5,18,1431.127342
-8.55,18,1431.131342
15.05,18,1431.131342
13.05,18,1431.154513
-9.3,18,1431.164495
2.65,18,1431.172245
13.05,18,1431.179735
13.9,18,1431.187744
-8.6,18,1431.194993
13.5,18,1431.194993
14.75,18,1431.215375
-7.35,18,1431.227406
13.5,18,1431.265754
13.25,18,1431.27384
-7.65,18,1431.280974
13.7,18,1431.289321
13.05,18,1431.29876
12.35,18,1431.30651
-8.5,18,1431.316022
-8.6,18,1431.325774
12.45,18,1431.333784
16.35,18,1431.341534
13.5,18,1431.351046
-8.55,18,1431.355386
-6.55,18,1431.355386
-6.85,18,1431.374852
13.2,18,1431.374852
1.7,18,1431.418342
-8.4,18,1431.422342
1.85,18,1431.422342
12.6,18,1431.438046
-8.55,18,1431.438046
13.8,18,1431.458908
12.15,18,1431.466919
2.65,18,1431.478935
-8.6,18,1431.486686
-7.75,18,1431.495699
13.4,18,1431.500707
13.15,18,1431.500707
14.3,18,1431.520116
-8.35,18,1431.528127
1.8,18,1431.561608
11.95,18,1431.569837
13.15,18,1431.573837
-8.0,18,1431.573837
13.6,18,1431.589498
13.2,18,1431.595863
13.5,18,1431.605372
-9.25,18,1431.605372
12.1,18,1431.62144
-8.5,18,1431.62144
13.2,18,1431.637106
12.25,18,1431.652811
-8.15,18,1431.652811
-8.75,18,1431.652811
13.7,18,1431.707052
4.0,18,1431.707052
1.2,18,1431.728728
-8.2,18,1431.736739
-8.6,18,1431.74449
12.4,18,1431.754241
-6.1,18,1431.762367
-8.1,18,1431.77212
11.6,18,1431.781872
12.95,18,1431.791885
11.95,18,1431.79589
1.8,18,1431.809739
-8.85,18,1431.815483
-8.05,18,1431.825235
2.0,18,1431.858541
14.0,18,1431.866829
12.25,18,1431.870829
12.1,18,1431.870829
-7.25,18,1431.886573
-8.6,18,1431.896046
12.2,18,1431.908589
13.0,18,1431.91837
1.85,18,1431.926399
11.8,18,1431.936178
-8.9,18,1431.946214
12.65,18,1431.955832
12.0,18,1431.965614
2.85,18,1431.974628
11.8,18,1431.983671
-7.1,18,1432.015188
-8.6,18,1432.022295
-6.3,18,1432.022295
-8.75,18,1432.038005
12.15,18,1432.046018
12.35,18,1432.053768
-9.4,18,1432.063523
14.1,18,1432.071274
-8.7,18,1432.085282
-7.3,18,1432.093295
-8.25,18,1432.103312
3.0,18,1432.111323
-6.2,18,1432.119427
13.55,18,1432.125436
13.3,18,1432.1699
13.85,18,1432.1739
3.75,18,1432.1739
12.95,18,1432.189616
12.6,18,1432.200724
-6.5,18,1432.208921
11.7,18,1432.216163
13.4,18,1432.224362
-8.25,18,1432.23335
12.8,18,1432.243657
11.95,18,1432.255758
14.85,18,1432.26373
-8.45,18,1432.271717
12.8,18,1432.276719
2.8,18,1432.313186
2.05,18,1432.313186
-7.85,18,1432.313186
1.25,18,1432.328879
13.4,18,1432.328879
