#{"t_start": 1776068034.2659597, "env_id": "None"}
r,l,t
2.75,18,15.019027
2.7,18,15.054332
-8.35,18,15.063419
-8.95,18,15.075552
2.95,18,15.08463
-8.35,18,15.096309
-8.2,18,15.105241
-8.55,18,15.114348
-8.8,18,15.126607
14.2,18,15.13645
12.15,18,15.144656
-8.95,18,15.155074
-7.3,18,15.167042
13.35,18,15.177582
12.3,18,15.187492
-7.25,18,15.199688
13.05,18,15.235132
-8.75,18,15.244896
-8.55,18,15.256386
-8.45,18,15.265434
12.85,18,15.276213
-8.9,18,15.285611
1.7,18,15.294205
14.0,18,15.305297
4.55,18,15.315838
13.2,18,15.324732
-7.35,18,15.336701
-7.9,18,15.347267
1.5,18,15.357286
13.7,18,15.368731
12.2,18,15.40454
12.1,18,15.423023
-7.45,18,15.438817
12.3,18,15.451298
-8.05,18,15.468069
-8.35,18,15.480915
12.3,18,15.489576
1.15,18,15.501712
2.1,18,15.510801
-7.8,18,15.526285
12.55,18,15.536054
-8.25,18,15.54813
12.6,18,15.557067
13.75,18,15.571494
12.05,18,15.606774
12.35,18,15.6168
12.55,18,15.627045
11.4,18,15.636097
11.9,18,15.645751
14.6,18,15.655267
-6.45,18,15.664539
-8.45,18,15.674431
-7.0,18,15.685531
2.05,18,15.711891
2.0,18,15.730863
2.25,18,15.741799
-7.65,18,15.75111
15.35,18,15.762914
-8.3,18,15.799734
12.2,18,15.808814
12.8,18,15.824868
-7.75,18,15.832875
13.25,18,15.844174
-6.75,18,15.854054
16.45,18,15.863919
-7.85,18,15.874471
-8.05,18,15.884004
12.3,18,15.894044
11.95,18,15.90371
13.05,18,15.919054
13.8,18,15.929458
-8.6,18,15.937853
-8.75,18,15.948788
14.75,18,15.987157
-6.8,18,15.996436
-8.4,18,16.004746
13.5,18,16.015977
-6.5,18,16.024853
11.8,18,16.033539
-8.8,18,16.043079
2.5,18,16.053839
-8.25,18,16.063871
-7.5,18,16.072409
12.05,18,16.081995
-8.15,18,16.093095
1.9,18,16.103645
12.55,18,16.114363
-8.85,18,16.149186
14.0,18,16.159117
-8.65,18,16.167846
12.25,18,16.179902
-9.05,18,16.188529
14.75,18,16.195234
-7.4,18,16.20484
-8.65,18,16.21629
-7.2,18,16.224872
-7.6,18,16.23398
11.4,18,16.243628
12.1,18,16.252037
2.5,18,16.263931
-8.8,18,16.273779
1.6,18,16.309748
-8.0,18,16.318776
1.95,18,16.330986
-9.9,18,16.340107
12.3,18,16.348991
13.15,18,16.35933
1.85,18,16.368956
12.95,18,16.379014
12.05,18,16.389893
1.75,18,16.398596
-8.35,18,16.408685
3.05,18,16.418634
12.45,18,16.427907
13.35,18,16.438558
-7.4,18,16.473387
-7.9,18,16.48447
-8.15,18,16.496118
-7.85,18,16.507153
13.4,18,16.515754
12.75,18,16.524513
-8.4,18,16.534613
-6.9,18,16.546459
2.75,18,16.557189
13.7,18,16.567302
-7.5,18,16.577491
2.85,18,16.587185
-8.55,18,16.598567
-7.95,18,16.607619
1.95,18,16.645124
14.25,18,16.654253
2.7,18,16.662709
11.7,18,16.671304
13.15,18,16.681377
-7.65,18,16.690401
-8.55,18,16.712815
12.65,18,16.729072
11.9,18,16.742176
12.6,18,16.753202
13.95,18,16.762876
14.7,18,16.774413
12.7,18,16.786492
4.0,18,16.797585
12.4,18,16.806628
12.4,18,16.859149
-7.55,18,16.869229
14.4,18,16.881472
-7.45,18,16.889984
12.35,18,16.900175
11.95,18,16.916113
12.7,18,16.925934
-7.6,18,16.936932
-8.4,18,16.944907
11.9,18,16.95812
-9.05,18,16.968632
-8.6,18,16.979809
13.2,18,16.990792
-7.75,18,16.999134
12.95,18,17.035966
12.5,18,17.045926
-9.4,18,17.056222
12.8,18,17.064055
-8.55,18,17.075748
3.95,18,17.085382
-8.15,18,17.096495
11.75,18,17.108542
14.1,18,17.119177
12.9,18,17.129845
-7.25,18,17.143525
15.95,18,17.153108
13.1,18,17.161079
13.05,18,17.170976
-8.4,18,17.208666
12.1,18,17.21939
-7.8,18,17.23031
12.4,18,17.245634
12.25,18,17.255122
12.7,18,17.26422
12.45,18,17.275356
13.0,18,17.286011
12.95,18,17.296362
13.1,18,17.356244
-7.4,18,17.367267
-8.95,18,17.377397
-8.45,18,17.391446
12.65,18,17.405554
14.0,18,17.459234
12.75,18,17.47132
11.95,18,17.484482
-7.45,18,17.494163
13.75,18,17.504974
1.6,18,17.514127
-7.3,18,17.524375
12.25,18,17.53465
-8.3,18,17.544405
-8.45,18,17.556508
-8.5,18,17.585593
-7.45,18,17.606577
14.05,18,17.61777
-9.0,18,17.625419
-9.05,18,17.640009
16.05,18,17.668011
-7.3,18,17.679258
-7.75,18,17.688065
-9.45,18,17.699303
13.85,18,17.707874
-7.9,18,17.716901
-8.6,18,17.726202
-7.9,18,17.735221
2.75,18,17.745136
-8.75,18,17.753648
13.7,18,17.764139
14.65,18,17.770918
-7.75,18,17.78026
12.65,18,17.789418
13.15,18,17.822817
15.2,18,17.830613
13.35,18,17.839849
-8.2,18,17.847997
12.7,18,17.855089
14.0,18,17.863106
1.55,18,17.870228
14.1,18,17.880405
-8.9,18,17.886102
-8.4,18,17.897461
13.6,18,17.904248
-8.5,18,17.91366
12.35,18,17.921802
-8.5,18,17.931017
1.95,18,17.963305
12.85,18,17.964308
12.25,18,17.977459
11.8,18,17.987329
13.1,18,17.994427
3.7,18,18.004529
12.05,18,18.012692
-8.45,18,18.02417
-8.55,18,18.031287
-8.65,18,18.041412
-8.75,18,18.051922
-7.45,18,18.05588
-8.65,18,18.068128
11.65,18,18.079294
-8.3,18,18.114644
13.05,18,18.122806
12.45,18,18.133984
12.4,18,18.143023
-7.15,18,18.151967
13.0,18,18.161085
13.5,18,18.170175
-8.75,18,18.178941
-8.9,18,18.189113
-8.95,18,18.197391
-8.9,18,18.208667
13.45,18,18.216899
13.4,18,18.225743
-7.9,18,18.233824
12.85,18,18.255204
-8.7,18,18.273941
-8.2,18,18.284255
12.0,18,18.293595
13.85,18,18.302554
-7.5,18,18.312064
-8.65,18,18.320756
-7.7,18,18.328537
-8.5,18,18.336946
14.6,18,18.345149
-8.8,18,18.353024
3.7,18,18.363053
-6.5,18,18.373283
15.45,18,18.38344
2.45,18,18.391031
12.25,18,18.427023
12.5,18,18.431028
-8.2,18,18.44486
-7.45,18,18.455088
-7.6,18,18.464474
-8.6,18,18.473367
13.4,18,18.480586
2.15,18,18.492527
14.15,18,18.501887
-7.25,18,18.510603
12.3,18,18.519186
-9.1,18,18.529212
14.2,18,18.538172
-9.55,18,18.544749
12.75,18,18.580498
-8.3,18,18.582496
-8.75,18,18.598379
14.75,18,18.606793
11.9,18,18.613125
-7.35,18,18.624674
-8.05,18,18.631761
-8.15,18,18.642934
-7.5,18,18.651915
-6.6,18,18.66111
12.2,18,18.669207
14.0,18,18.680171
-7.45,18,18.688274
-8.6,18,18.697448
-8.75,18,18.73792
14.2,18,18.754148
13.8,18,18.764103
12.05,18,18.770819
-8.65,18,18.782303
12.9,18,18.789297
-7.5,18,18.799555
13.75,18,18.808853
-8.05,18,18.817567
13.8,18,18.824647
3.95,18,18.833729
-8.65,18,18.839667
12.05,18,18.848971
12.1,18,18.862069
11.9,18,18.896948
13.05,18,18.897951
-8.0,18,18.912365
13.65,18,18.919556
14.2,18,18.927698
-7.2,18,18.9368
-7.35,18,18.942745
13.35,18,18.954026
12.95,18,18.962231
13.35,18,18.972193
-7.85,18,18.978193
-8.05,18,18.990513
3.9,18,18.997758
-7.4,18,19.007527
12.5,18,19.013325
-7.7,18,19.050109
-8.35,18,19.055112
1.95,18,19.0679
14.4,18,19.077135
-7.5,18,19.085238
2.9,18,19.092339
11.85,18,19.103482
14.1,18,19.110682
12.4,18,19.121047
-8.8,18,19.129858
13.8,18,19.136556
-7.1,18,19.146858
-8.75,18,19.15277
-8.85,18,19.164459
-8.3,18,19.198446
-8.55,18,19.20761
-8.25,18,19.216673
-8.3,18,19.224837
-8.45,18,19.231749
-7.8,18,19.242984
12.1,18,19.249748
12.35,18,19.260071
-7.45,18,19.270143
-8.8,18,19.279295
-7.3,18,19.288019
12.1,18,19.297363
14.0,18,19.304318
13.55,18,19.310481
12.1,18,19.350891
14.25,18,19.351889
-8.4,18,19.366174
12.65,18,19.37735
12.45,18,19.388247
-8.9,18,19.396503
11.8,18,19.403705
14.6,18,19.413909
2.5,18,19.422696
12.95,18,19.430764
-8.0,18,19.439493
-7.9,18,19.447877
2.5,18,19.455545
2.1,18,19.467024
11.95,18,19.491628
-7.45,18,19.510776
11.95,18,19.520481
13.45,18,19.529835
13.9,18,19.536686
-8.55,18,19.546587
14.2,18,19.55471
-8.8,18,19.56268
-5.45,18,19.573069
14.15,18,19.580097
12.45,18,19.589299
1.3,18,19.598493
15.75,18,19.609105
12.15,18,19.6135
-7.5,18,19.650967
1.8,18,19.658111
12.5,18,19.666991
-8.1,18,19.676137
14.0,18,19.685265
13.25,18,19.692474
1.8,18,19.700838
14.4,18,19.709497
12.7,18,19.716546
-9.0,18,19.729729
-8.85,18,19.735801
14.5,18,19.747041
14.1,18,19.754793
2.0,18,19.763965
-7.3,18,19.773131
14.3,18,19.807707
-7.4,18,19.812716
12.2,18,19.822624
-7.75,18,19.831758
-7.65,18,19.839472
12.2,18,19.848799
13.85,18,19.855664
14.25,18,19.866015
14.3,18,19.874063
-8.35,18,19.882911
2.6,18,19.89202
-7.45,18,19.898427
12.55,18,19.908066
12.2,18,19.916152
2.2,18,19.946109
14.95,18,19.946109
3.55,18,19.967082
-7.4,18,19.976024
1.45,18,19.983482
12.8,18,19.994379
12.75,18,20.00324
-8.0,18,20.012487
1.15,18,20.022666
12.25,18,20.032797
2.75,18,20.040957
13.65,18,20.0511
-8.75,18,20.060093
-7.7,18,20.069159
-8.8,18,20.10156
14.3,18,20.10356
-9.0,18,20.116243
15.6,18,20.127938
13.85,18,20.136966
15.45,18,20.145747
13.45,18,20.154895
12.0,18,20.165113
13.55,18,20.173191
-8.5,18,20.18206
-8.55,18,20.189011
-9.05,18,20.200285
-9.0,18,20.20903
12.75,18,20.219922
-8.4,18,20.256431
-7.3,18,20.266575
-8.5,18,20.273898
1.9,18,20.284111
14.35,18,20.292841
13.85,18,20.298258
1.85,18,20.309988
-7.35,18,20.318635
12.6,18,20.33386
-8.4,18,20.347811
-8.65,18,20.359889
12.0,18,20.368995
12.35,18,20.380323
-8.65,18,20.388962
12.9,18,20.399317
11.95,18,20.433667
11.8,18,20.43667
1.9,18,20.493191
12.55,18,20.499468
1.4,18,20.50969
1.8,18,20.518419
-8.1,18,20.526735
-8.7,18,20.534371
-7.25,18,20.544661
-8.75,18,20.554574
12.55,18,20.564676
13.45,18,20.573126
-8.3,18,20.582095
13.15,18,20.59131
13.25,18,20.625216
13.9,18,20.632981
-8.45,18,20.641587
-8.25,18,20.650812
12.7,18,20.658913
12.05,18,20.669349
2.0,18,20.677586
-7.4,18,20.685732
-7.65,18,20.697201
16.1,18,20.705685
-9.0,18,20.713959
12.5,18,20.727527
-8.9,18,20.749634
-9.2,18,20.759355
12.25,18,20.796232
4.1,18,20.804241
14.15,18,20.815113
-8.35,18,20.824812
-7.85,18,20.834605
13.3,18,20.844715
-8.4,18,20.857796
-8.3,18,20.865755
14.7,18,20.875611
-7.3,18,20.886155
-8.4,18,20.897975
14.05,18,20.906134
14.15,18,20.915364
-8.25,18,20.925948
12.6,18,20.966961
-7.3,18,20.976008
-8.6,18,20.992196
-8.5,18,21.000245
13.2,18,21.012317
-9.0,18,21.021477
-9.0,18,21.030514
-8.15,18,21.039023
-8.75,18,21.047279
-8.5,18,21.059385
12.15,18,21.068973
-9.05,18,21.07975
12.1,18,21.092224
1.35,18,21.102167
-7.05,18,21.141718
-9.15,18,21.149766
-9.35,18,21.160443
-7.9,18,21.171983
-8.05,18,21.182643
-8.7,18,21.192537
11.7,18,21.205584
13.5,18,21.216697
1.7,18,21.227839
-8.4,18,21.238036
-8.6,18,21.247625
13.75,18,21.260092
12.35,18,21.270856
13.0,18,21.279898
-8.65,18,21.292084
-9.35,18,21.326
14.9,18,21.333572
-9.0,18,21.345487
12.7,18,21.354797
-8.0,18,21.364472
-9.0,18,21.380024
13.15,18,21.399096
11.7,18,21.41497
-9.05,18,21.432978
-7.4,18,21.449294
12.85,18,21.466879
14.75,18,21.48106
-9.2,18,21.501153
-9.35,18,21.517396
-8.5,18,21.553773
-7.5,18,21.562849
-7.5,18,21.574568
13.3,18,21.582443
13.3,18,21.590587
2.9,18,21.602815
11.95,18,21.612333
-8.25,18,21.620882
1.8,18,21.632953
-8.7,18,21.642556
11.85,18,21.653603
13.1,18,21.664078
13.35,18,21.674871
-8.15,18,21.684993
-8.65,18,21.720399
-8.75,18,21.737452
-8.45,18,21.749777
-7.9,18,21.764937
-8.85,18,21.773982
-6.5,18,21.784652
12.25,18,21.794516
-8.6,18,21.803228
-8.5,18,21.814275
-9.5,18,21.823252
14.25,18,21.833059
12.9,18,21.843959
-8.7,18,21.85378
-8.55,18,21.865765
-8.35,18,21.908376
12.25,18,21.917394
-8.45,18,21.929514
-8.6,18,21.938568
12.5,18,21.948239
12.1,18,21.958803
14.45,18,21.968888
13.3,18,21.980299
14.15,18,21.989449
-8.55,18,21.999133
13.45,18,22.011272
13.95,18,22.022694
-7.0,18,22.031367
-8.25,18,22.043524
12.85,18,22.051445
-9.05,18,22.087046
14.8,18,22.096376
-7.95,18,22.108681
3.15,18,22.117899
-8.45,18,22.125529
12.3,18,22.136111
-7.55,18,22.145613
12.3,18,22.154198
14.95,18,22.165183
14.25,18,22.177287
-8.2,18,22.187963
-8.45,18,22.196669
2.35,18,22.206222
-8.0,18,22.214306
1.5,18,22.247632
12.1,18,22.256656
12.2,18,22.270866
12.05,18,22.27894
-6.75,18,22.288787
13.05,18,22.298479
13.05,18,22.307652
12.15,18,22.31787
-8.25,18,22.328806
13.4,18,22.337591
-7.3,18,22.346591
13.35,18,22.356528
-5.55,18,22.368428
14.5,18,22.377947
-8.3,18,22.42367
11.4,18,22.432695
-8.75,18,22.444622
-7.2,18,22.454695
12.4,18,22.473933
12.2,18,22.493115
12.95,18,22.503183
1.75,18,22.511895
-8.85,18,22.523394
12.8,18,22.533414
12.0,18,22.548175
14.65,18,22.565784
2.6,18,22.579931
14.0,18,22.590019
11.85,18,22.641678
14.55,18,22.648463
4.0,18,22.661786
2.3,18,22.67084
-8.75,18,22.681494
12.3,18,22.692061
-9.15,18,22.699987
-7.3,18,22.710247
12.65,18,22.718114
12.8,18,22.728282
2.1,18,22.752711
12.3,18,22.769842
-8.7,18,22.779984
12.6,18,22.790653
-8.55,18,22.826391
12.15,18,22.834798
14.0,18,22.842378
13.65,18,22.851217
-7.35,18,22.863345
-8.75,18,22.873874
1.9,18,22.883404
-6.75,18,22.894379
-7.05,18,22.904537
13.3,18,22.918324
-8.75,18,22.929403
13.5,18,22.939431
-8.1,18,22.953003
1.95,18,22.963642
-8.7,18,22.973279
-8.3,18,23.008194
14.8,18,23.017199
12.2,18,23.027839
-8.2,18,23.037963
2.8,18,23.047143
2.75,18,23.055435
-8.55,18,23.065769
13.9,18,23.075383
14.05,18,23.083507
11.7,18,23.093657
14.95,18,23.104487
-7.15,18,23.113644
12.7,18,23.124904
-8.65,18,23.13644
-8.55,18,23.173833
-8.75,18,23.183335
11.85,18,23.21032
14.4,18,23.225008
15.2,18,23.234418
16.1,18,23.242815
12.9,18,23.252906
2.65,18,23.263994
13.2,18,23.273844
11.95,18,23.285759
11.95,18,23.29493
11.85,18,23.303038
12.7,18,23.311944
14.5,18,23.32355
-8.35,18,23.357617
12.0,18,23.367645
-8.55,18,23.385929
13.25,18,23.403079
13.25,18,23.420192
-8.4,18,23.439457
12.35,18,23.454451
13.45,18,23.472217
12.35,18,23.490882
12.95,18,23.509066
-8.1,18,23.52654
-8.2,18,23.544264
14.3,18,23.558167
13.6,18,23.566975
13.9,18,23.597028
13.0,18,23.605136
12.0,18,23.615638
-8.0,18,23.625558
13.0,18,23.637378
-8.95,18,23.648564
1.75,18,23.65887
2.45,18,23.667838
-8.7,18,23.677904
11.75,18,23.686102
12.75,18,23.691845
12.8,18,23.703072
3.45,18,23.712141
12.95,18,23.721216
2.7,18,23.729511
-8.45,18,23.763578
12.3,18,23.773426
12.85,18,23.783287
-8.8,18,23.797371
14.05,18,23.806802
4.15,18,23.813091
2.65,18,23.82425
-8.25,18,23.833297
12.2,18,23.84339
3.0,18,23.851546
12.55,18,23.860634
-8.5,18,23.870125
-8.4,18,23.879752
13.6,18,23.885568
-9.15,18,23.921403
11.75,18,23.924985
-8.8,18,23.940408
-8.0,18,23.94902
11.85,18,23.958362
-8.25,18,23.970378
1.85,18,23.977799
12.15,18,23.985006
-8.2,18,23.994972
-7.6,18,24.001286
-7.65,18,24.055637
13.1,18,24.061959
-8.35,18,24.072781
12.1,18,24.079696
-7.95,18,24.11487
-8.35,18,24.122745
-8.55,18,24.13333
-5.2,18,24.143474
-8.7,18,24.154752
-7.35,18,24.16371
13.3,18,24.170938
-8.5,18,24.181278
2.45,18,24.188816
-8.25,18,24.196445
1.6,18,24.207674
14.1,18,24.214754
12.9,18,24.22551
-8.25,18,24.234386
-8.8,18,24.268027
-8.6,18,24.27302
11.2,18,24.285839
1.9,18,24.294545
14.1,18,24.304116
13.65,18,24.311974
13.35,18,24.321278
-8.4,18,24.330359
3.7,18,24.339382
-8.5,18,24.347777
12.75,18,24.354197
-8.15,18,24.364655
-9.6,18,24.375684
-8.45,18,24.383865
-6.5,18,24.405938
-7.55,18,24.428168
14.15,18,24.437502
12.65,18,24.448255
14.75,18,24.45755
-5.25,18,24.466159
12.1,18,24.472685
12.5,18,24.482345
1.8,18,24.493887
-8.9,18,24.515072
-8.85,18,24.525206
-8.05,18,24.535506
-8.7,18,24.544417
-7.65,18,24.551866
3.85,18,24.562616
13.2,18,24.597288
-6.55,18,24.604133
4.15,18,24.61303
-8.85,18,24.622345
2.95,18,24.631426
11.95,18,24.639977
13.1,18,24.649348
-8.35,18,24.658536
12.05,18,24.670027
14.2,18,24.679926
13.15,18,24.689512
13.15,18,24.702383
-8.1,18,24.712193
-8.9,18,24.722493
13.9,18,24.757725
-8.45,18,24.757725
13.15,18,24.777872
12.85,18,24.787959
-7.35,18,24.801892
2.9,18,24.811561
-8.35,18,24.821136
11.95,18,24.831227
-7.7,18,24.838269
12.6,18,24.848437
3.3,18,24.85749
13.85,18,24.866698
14.65,18,24.875243
12.7,18,24.886803
-7.7,18,24.922261
13.9,18,24.931315
15.7,18,24.940086
-8.85,18,24.952617
-8.15,18,24.962399
-7.6,18,24.974635
13.6,18,24.985478
-7.95,18,24.993834
-8.4,18,25.00492
2.95,18,25.014113
3.5,18,25.022716
1.6,18,25.031211
12.7,18,25.041394
-8.45,18,25.050585
-8.7,18,25.090927
-7.05,18,25.100958
-7.4,18,25.110304
2.15,18,25.12217
-8.75,18,25.130481
-8.15,18,25.141362
13.4,18,25.145706
-8.25,18,25.158148
-8.6,18,25.167586
13.05,18,25.178883
12.45,18,25.186857
-8.95,18,25.196877
13.0,18,25.207033
14.85,18,25.215024
13.15,18,25.224913
-8.65,18,25.258392
-6.7,18,25.267503
-9.15,18,25.277448
12.2,18,25.287406
-7.35,18,25.295932
-8.55,18,25.303596
1.9,18,25.31218
3.0,18,25.322349
-7.25,18,25.330849
12.0,18,25.339377
-7.6,18,25.348424
-8.6,18,25.357525
12.65,18,25.366893
-6.9,18,25.376908
3.1,18,25.405853
12.1,18,25.405853
-6.55,18,25.427435
-7.6,18,25.436286
12.0,18,25.445846
-7.35,18,25.454364
-8.9,18,25.461727
-9.15,18,25.471743
-8.6,18,25.481371
12.8,18,25.489722
-8.85,18,25.499079
11.75,18,25.50891
3.05,18,25.518385
1.8,18,25.527072
-8.05,18,25.558504
12.7,18,25.563504
12.45,18,25.576716
-9.1,18,25.584074
12.15,18,25.592696
-8.1,18,25.600942
14.7,18,25.612064
-8.7,18,25.619
-7.6,18,25.631105
1.65,18,25.64077
13.7,18,25.649387
11.25,18,25.658354
-8.45,18,25.667776
-8.4,18,25.677022
13.7,18,25.716048
12.0,18,25.725811
3.05,18,25.734359
-8.55,18,25.742165
-9.2,18,25.752294
-8.1,18,25.76158
-8.45,18,25.769822
-7.65,18,25.780464
-7.9,18,25.789471
16.15,18,25.801891
13.0,18,25.808069
12.8,18,25.821286
-7.85,18,25.830034
1.85,18,25.839168
-8.5,18,25.860569
12.35,18,25.880633
13.2,18,25.891704
2.05,18,25.897414
12.8,18,25.909953
2.1,18,25.917566
14.2,18,25.928188
3.85,18,25.936576
-7.35,18,25.951656
2.35,18,25.960598
13.3,18,25.971514
-8.0,18,25.976361
11.85,18,25.991494
-8.35,18,26.010088
12.9,18,26.024128
12.95,18,26.056495
2.1,18,26.060488
11.7,18,26.074319
-9.35,18,26.082793
1.85,18,26.093742
12.05,18,26.102766
-7.6,18,26.113691
12.75,18,26.123023
2.25,18,26.134153
-8.35,18,26.143362
13.05,18,26.152094
13.7,18,26.164387
-8.4,18,26.17436
13.9,18,26.183941
13.2,18,26.218053
2.15,18,26.22863
-8.35,18,26.236672
12.65,18,26.246002
3.65,18,26.254299
12.95,18,26.261793
13.1,18,26.271193
2.15,18,26.279462
13.4,18,26.290575
13.1,18,26.298762
-8.2,18,26.308897
-7.95,18,26.316004
-8.15,18,26.324245
13.15,18,26.335172
-8.25,18,26.367555
13.15,18,26.375459
13.9,18,26.388572
12.2,18,26.397396
14.6,18,26.407815
12.8,18,26.418999
2.05,18,26.427056
-7.25,18,26.437381
-7.15,18,26.445788
-8.75,18,26.456522
13.05,18,26.466504
-8.3,18,26.473667
-6.85,18,26.485613
-7.7,18,26.493418
-9.35,18,26.530681
-8.65,18,26.534293
12.2,18,26.551305
2.0,18,26.56049
-7.35,18,26.57034
13.25,18,26.579504
-8.7,18,26.588631
13.1,18,26.596833
13.35,18,26.606343
-9.2,18,26.616922
12.7,18,26.627279
-9.0,18,26.637085
12.9,18,26.649206
-6.65,18,26.657407
13.15,18,26.669168
-8.15,18,26.714951
13.4,18,26.734708
14.0,18,26.747861
-7.8,18,26.766071
2.5,18,26.7963
12.45,18,26.819829
13.0,18,26.842146
13.1,18,26.859075
13.3,18,26.8805
-8.3,18,26.898755
-9.05,18,26.910966
13.25,18,26.919076
13.55,18,26.927558
3.85,18,26.935586
13.25,18,26.979499
-8.15,18,26.990647
-8.2,18,27.001808
12.3,18,27.010042
-7.05,18,27.029963
13.2,18,27.048854
12.3,18,27.067276
13.0,18,27.087312
12.2,18,27.104777
13.5,18,27.12398
1.8,18,27.14218
14.0,18,27.16032
-8.9,18,27.175465
12.6,18,27.185699
11.7,18,27.250176
12.15,18,27.267302
-8.65,18,27.282089
13.25,18,27.294217
13.3,18,27.305723
-8.9,18,27.31782
-8.9,18,27.328267
2.05,18,27.338246
12.1,18,27.348349
12.3,18,27.362258
-8.3,18,27.373367
2.8,18,27.382496
-8.6,18,27.392436
2.4,18,27.402272
2.1,18,27.439111
11.95,18,27.448168
-5.35,18,27.462347
13.85,18,27.470395
2.65,18,27.529538
-8.05,18,27.53971
-8.55,18,27.550197
13.15,18,27.55999
12.3,18,27.570726
-7.4,18,27.58048
12.1,18,27.590555
-8.55,18,27.601639
-7.1,18,27.610547
12.1,18,27.62066
14.6,18,27.658311
13.4,18,27.666383
12.55,18,27.677049
12.35,18,27.686555
12.6,18,27.694679
-8.8,18,27.70502
-8.85,18,27.714752
12.05,18,27.727755
12.2,18,27.737605
-8.0,18,27.74771
1.85,18,27.75928
1.85,18,27.769319
13.05,18,27.788602
-8.8,18,27.807765
-8.0,18,27.820979
14.2,18,27.859971
13.15,18,27.86798
-8.55,18,27.87949
12.45,18,27.888888
2.9,18,27.898661
-8.05,18,27.908679
12.05,18,27.91765
-7.25,18,27.929893
14.35,18,27.940485
-7.35,18,27.950105
3.2,18,27.959177
-8.8,18,27.970017
15.45,18,27.98063
-7.0,18,27.996071
13.4,18,28.032076
-9.25,18,28.042086
-8.2,18,28.056247
-8.95,18,28.066297
1.95,18,28.075426
2.45,18,28.086499
11.95,18,28.096539
1.95,18,28.105477
-8.85,18,28.118211
-6.4,18,28.12936
12.85,18,28.143445
11.85,18,28.155535
1.95,18,28.166923
14.2,18,28.177792
-8.55,18,28.213779
-7.1,18,28.223792
13.15,18,28.234597
14.25,18,28.244431
2.05,18,28.25532
-7.45,18,28.26721
15.35,18,28.276943
2.1,18,28.289071
-6.25,18,28.297626
12.05,18,28.306692
12.2,18,28.31719
1.95,18,28.326826
-8.45,18,28.335521
3.0,18,28.345711
12.95,18,28.387546
-7.65,18,28.407599
12.0,18,28.417822
-7.6,18,28.426366
12.3,18,28.437372
-6.3,18,28.447
-6.6,18,28.457122
-9.15,18,28.467195
-8.5,18,28.477172
1.9,18,28.492561
-8.1,18,28.501723
11.9,18,28.511335
-8.35,18,28.521847
-6.9,18,28.530626
-7.3,18,28.542046
-8.75,18,28.577395
-9.35,18,28.587417
-8.25,18,28.603659
13.05,18,28.622701
-7.25,18,28.63343
1.55,18,28.641953
-8.0,18,28.659041
14.35,18,28.669195
2.0,18,28.690683
12.8,18,28.70648
2.75,18,28.716182
11.75,18,28.723386
-8.75,18,28.735551
13.5,18,28.745388
13.0,18,28.781492
-6.35,18,28.791523
-8.9,18,28.813846
-8.65,18,28.822915
12.25,18,28.842007
-8.4,18,28.861072
-8.35,18,28.881475
-8.3,18,28.89908
-8.25,18,28.917255
-7.35,18,28.93281
14.25,18,28.941881
-8.85,18,28.951014
2.25,18,28.959723
14.6,18,28.96983
1.75,18,29.015749
12.35,18,29.027669
13.2,18,29.038459
13.5,18,29.046513
-8.3,18,29.056938
1.8,18,29.068269
-9.05,18,29.07707
2.05,18,29.086977
-7.8,18,29.096517
-7.7,18,29.105035
11.95,18,29.115644
11.45,18,29.126748
13.1,18,29.137248
12.1,18,29.148157
12.95,18,29.191474
12.45,18,29.201563
13.7,18,29.211604
-7.35,18,29.220758
13.4,18,29.231441
-6.7,18,29.242552
12.1,18,29.254018
12.95,18,29.266819
12.7,18,29.277332
-7.95,18,29.287101
12.95,18,29.296509
-7.5,18,29.30575
13.9,18,29.315634
-6.95,18,29.323577
-9.3,18,29.366223
13.6,18,29.385333
16.1,18,29.395987
12.95,18,29.404182
1.85,18,29.414267
-7.55,18,29.424824
12.2,18,29.433906
13.35,18,29.446335
14.6,18,29.45642
-8.2,18,29.46476
-5.45,18,29.474809
15.45,18,29.484371
-8.9,18,29.492963
-8.55,18,29.504962
12.9,18,29.517083
12.0,18,29.553041
1.7,18,29.564999
-8.65,18,29.578647
-8.4,18,29.587341
-8.55,18,29.596301
-7.45,18,29.608921
15.9,18,29.619616
-8.5,18,29.628585
-8.85,18,29.638448
-8.3,18,29.649028
12.3,18,29.656545
-7.95,18,29.668538
13.8,18,29.679634
-8.5,18,29.690337
-8.3,18,29.725357
-8.2,18,29.736902
-7.9,18,29.745522
1.65,18,29.755504
15.6,18,29.764524
13.65,18,29.774164
-8.5,18,29.78184
-6.2,18,29.793407
13.4,18,29.816683
12.8,18,29.834226
11.85,18,29.845362
13.8,18,29.856078
-7.95,18,29.864964
14.15,18,29.8748
-8.35,18,29.908584
13.35,18,29.918608
12.6,18,29.928918
1.45,18,29.937891
11.8,18,29.947532
-8.35,18,29.958119
14.45,18,29.967215
12.3,18,29.979721
12.1,18,29.989744
-8.8,18,30.001401
-7.95,18,30.011521
-8.45,18,30.023692
13.45,18,30.032421
11.9,18,30.041897
13.0,18,30.075254
13.0,18,30.084312
-8.7,18,30.095527
-8.9,18,30.104867
12.3,18,30.115218
-7.5,18,30.12492
-8.7,18,30.134999
2.7,18,30.144853
-9.2,18,30.153795
13.65,18,30.165589
13.55,18,30.173768
1.85,18,30.183939
